timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649941685838,285,Step4/addtocart-195,200,OK,Purchase and to delete from cart 4-10,text,true,,307,544,10,12,https://api.demoblaze.com/addtocart,285,0,0
1649941685829,308,Step4/check-225,200,OK,Purchase and to delete from cart 4-1,text,true,,696,471,10,12,https://api.demoblaze.com/check,308,0,0
1649941685859,319,Step4/bycat-201,200,OK,Purchase and to delete from cart 4-4,text,true,,954,460,10,12,https://api.demoblaze.com/bycat,317,0,0
1649941685888,319,Step4/check-225,200,OK,Purchase and to delete from cart 4-2,text,true,,625,471,10,12,https://api.demoblaze.com/check,316,0,0
1649941685917,341,Step4/bycat-201,200,OK,Purchase and to delete from cart 4-7,text,true,,1021,460,10,11,https://api.demoblaze.com/bycat,338,0,0
1649941685931,353,Step4/bycat-201,200,OK,Purchase and to delete from cart 4-5,text,true,,798,460,10,11,https://api.demoblaze.com/bycat,351,0,0
1649941685965,337,Step4/check-225,200,OK,Purchase and to delete from cart 4-3,text,true,,608,471,10,11,https://api.demoblaze.com/check,334,0,0
1649941686041,291,Step4/bycat-201,200,OK,Purchase and to delete from cart 4-6,text,true,,867,460,10,11,https://api.demoblaze.com/bycat,288,0,0
1649941686047,317,Step4/addtocart-195,200,OK,Purchase and to delete from cart 4-9,text,true,,307,544,10,11,https://api.demoblaze.com/addtocart,317,0,0
1649941686061,341,Step4/bycat-201,200,OK,Purchase and to delete from cart 4-8,text,true,,898,460,10,11,https://api.demoblaze.com/bycat,338,0,0
1649941686123,292,Step4/check-199,200,OK,Purchase and to delete from cart 4-10,text,true,,655,471,10,11,https://api.demoblaze.com/check,292,0,0
1649941686138,288,Step4/view-226,200,OK,Purchase and to delete from cart 4-1,text,true,,716,453,10,11,https://api.demoblaze.com/view,288,0,0
1649941686179,268,Step4/check-225,200,OK,Purchase and to delete from cart 4-4,text,true,,523,471,10,11,https://api.demoblaze.com/check,266,0,0
1649941686208,266,Step4/view-226,200,OK,Purchase and to delete from cart 4-2,text,true,,961,453,10,11,https://api.demoblaze.com/view,264,0,0
1649941686258,267,Step4/check-225,200,OK,Purchase and to delete from cart 4-7,text,true,,507,471,10,10,https://api.demoblaze.com/check,264,0,0
1649941686285,262,Step4/check-225,200,OK,Purchase and to delete from cart 4-5,text,true,,501,471,10,10,https://api.demoblaze.com/check,260,0,0
1649941686302,262,Step4/view-226,200,OK,Purchase and to delete from cart 4-3,text,true,,746,453,10,10,https://api.demoblaze.com/view,260,0,0
1649941686333,274,Step4/check-225,200,OK,Purchase and to delete from cart 4-6,text,true,,732,471,10,10,https://api.demoblaze.com/check,274,0,0
1649941686365,263,Step4/check-199,200,OK,Purchase and to delete from cart 4-9,text,true,,510,471,10,10,https://api.demoblaze.com/check,260,0,0
1649941686402,268,Step4/check-225,200,OK,Purchase and to delete from cart 4-8,text,true,,595,471,10,10,https://api.demoblaze.com/check,266,0,0
1649941686415,282,Step4/bycat-201,200,OK,Purchase and to delete from cart 4-10,text,true,,792,460,10,10,https://api.demoblaze.com/bycat,279,0,0
1649941686426,315,Step4/addtocart-229,200,OK,Purchase and to delete from cart 4-1,text,true,,307,545,10,10,https://api.demoblaze.com/addtocart,315,0,0
1649941686447,311,Step4/view-226,200,OK,Purchase and to delete from cart 4-4,text,true,,744,453,10,10,https://api.demoblaze.com/view,310,0,0
1649941686475,314,Step4/addtocart-229,200,OK,Purchase and to delete from cart 4-2,text,true,,307,545,10,10,https://api.demoblaze.com/addtocart,314,0,0
1649941686525,282,Step4/view-226,200,OK,Purchase and to delete from cart 4-7,text,true,,907,453,10,10,https://api.demoblaze.com/view,282,0,0
1649941686547,278,Step4/view-226,200,OK,Purchase and to delete from cart 4-5,text,true,,813,453,10,10,https://api.demoblaze.com/view,275,0,0
1649941686564,297,Step4/addtocart-229,200,OK,Purchase and to delete from cart 4-3,text,true,,307,545,10,10,https://api.demoblaze.com/addtocart,297,0,0
1649941686608,270,Step4/view-226,200,OK,Purchase and to delete from cart 4-6,text,true,,816,453,10,10,https://api.demoblaze.com/view,266,0,0
